Row,Flag,Question,Answer,Category,Reason
4546,#redflag,"The Vendor shall authorize the State to perform scheduled and random security audits, including vulnerability assessments, of the Vendor? hosting infrastructure and/or the application upon request.(ne",,EMPTY,No answer content
4547,#yellowflag,"H-25.12.14 DATA BREACH In the event of a Data Breach, the Vendor shall comply with provisions of NH RSA chapter 359C:20.(we cannot notify affected parties. prime will need to cover this) ",,EMPTY,No answer content
4548,#yellowflag,"H-25.21 ESCROW OF CODE Vendor will enter into a source and configuration code escrow Agreement, with a State approved escrow agent. The proposed escrow Agreement shall be submitted with the Vendor?s P",,EMPTY,No answer content
4549,#redflag,"Contractor employees working on this contract must complete such forms as may be necessary for security or other reasons, including the conduct of background investigations to determine suitability.(t",,EMPTY,No answer content
4550,#redflag,Performer shall ensure that all personnel having access to Sensitive but Unclassified information under this contract sign a non-disclosure agreement (DHS Form 11000-6).(we cannot sign a customer NDA.,,EMPTY,No answer content
4552,#redflag,"All Contractor (and/or any subcontractor) employees assigned to work on this contract shall complete the applicable HHS/NIH Contractor Information Security Awareness, Privacy, and Records Management t",,EMPTY,No answer content
4553,#redflag,"All vulnerabilities and other risk findings shall be remediated by the prescribed timelines from discovery: (1) critical vulnerabilities no later than thirty (30) days and (2) high, medium and low vul",,EMPTY,No answer content
4554,#redflag,"As part of contract closeout and at expiration of the contract, the Contractor (and/or any subcontractor) shall provide all required documentation in accordance with the NIH Media Sanitization and Dis",,EMPTY,No answer content
4555,#yellowflag,"Contractor shall provide a certification that all government information has been properly sanitized and purged from Contractor-owned systems, including backup systems and media used during contract p",,EMPTY,No answer content
4556,#redflag,Each Contractor (and/or any subcontractor) employee having access to non-public government information under this contract shall complete the NIH non-disclosure agreement https://ocio.nih.gov/aboutus/,,EMPTY,No answer content
4557,#redflag,"HHS reserves the right to perform penetration testing (pen testing) on all systems operated on behalf of agency. If HHS exercises this right, the Contractor (and/or any subcontractor) shall allow HHS ",,EMPTY,No answer content
4558,#yellowflag,"If so instructed by the Contracting Officer or representative, the Contractor shall send NIH approved notifications to affected individuals individuals in accordance with https://ocio.nih.gov/InfoSecu",,EMPTY,No answer content
4559,#redflag,"Internet Protocol Version 6 (IPv6)- All procurements using Internet Protocol shall comply with OMB Memorandum M-05-22, Transition Planning for Internet Protocol Version 6 (IPv6).(we don't support IPv6",,EMPTY,No answer content
4560,#redflag,PII Confidentiality Impact Level has been determined to be: [ ] Low [ ] Moderate [X] High(we cannot do High) ,,EMPTY,No answer content
4561,#redflag,"Report all suspected and confirmed information security and privacy incidents and breaches to the NIH Incident Response Team (IRT) via email at IRT@mail.nih.gov , COR, CO, the NIH Office of the SOP (o",,EMPTY,No answer content
4562,#redflag,"Segregate Government protected information and metadata on the handling of Government protected information from other information. Commingling of information is prohibited. Inspectors, auditors, and ",,EMPTY,No answer content
4563,#yellowflag,The Contractor (and/or any subcontractor) shall notify the CO and/or COR and system ISSO within fifteen days before an employee stops working under this contract.(this cannot apply to our staff) ,,EMPTY,No answer content
4564,#yellowflag,The Contractor (and/or any subcontractor) shall perform and document the actions identified in the NIH Contractor Employee Separation Checklist https://ocio.nih.gov/aboutus/publicinfosecurity/acquisit,,EMPTY,No answer content
4565,#yellowflag,"The Contractor (and/or any subcontractor) shall respond to all alerts/Indicators of Compromise (IOCs) provided by HHS Computer Security Incident Response Center (CSIRC)/NIH IRT teams within 24 hours, ",,EMPTY,No answer content
4566,#redflag,"The Contractor (and/or any subcontractor) shall submit a roster by name, position, e-mail address, phone number and responsibility, of all staff working under this acquisition where the Contractor wil",,EMPTY,No answer content
4567,#redflag,"The Contractor shall afford the Government access to the Contractor's and subcontractors' facilities, installations, operations, documentation, databases, and personnel used in performance of this con",,EMPTY,No answer content
4568,#redflag,"The contractor shall complete and submit a signed and witnessed ""Commitment to Protect Non-Public Information - Contractor Agreement"" form for each contractor and subcontractor employee who may have a",,EMPTY,No answer content
4569,#yellowflag,"The Contractor shall ensure that its employees, and those of its subcontractors, performing under this contract complete HHS-furnished initial and refresher security and privacy education and awarenes",,EMPTY,No answer content
4570,#redflag,"The Contractor shall submit a roster, by name, position, e-mail address, phone number and responsibility, of all staff (including subcontractor staff) working under the contract who will develop, have",?,EMPTY,No answer content
4572,#redflag,The hosting environment shall comply with current industry standards and shall not include non-typical hardware or software that would impede future portability of the study IT platform and suite of s,,EMPTY,No answer content
4573,#redflag,Standard Online Response (Request to Response time) is 2 seconds or less(we cannot commit to this or even measure this) ,,EMPTY,No answer content
4574,#redflag,The solution is fully recoverable (e.g. Configuration and Data)(our RPO is 4 hours) ,,EMPTY,No answer content
4575,#redflag,The solution is hostable on Azure infrastructure(we can't do this) ,,EMPTY,No answer content
4576,#redflag,The solution offers uptime during of 99.9% 24 hours 7 days per week (in case of On-Premise solution: based on the recommended infrastructure setup)(may be translation error. we cannot commit to 99.9) ,,EMPTY,No answer content
4577,#redflag,1.6.17 The BRIC must be given the opportunity to conduct an audit or have it carried out at least once a year.(we need to limit this) ,,EMPTY,No answer content
4578,#redflag,1.6.19 Findings from audits must be remedied immediately or within a period agreed with the BRIC. Critical vulnerabilities must be resolved within a week.(we cannot agree to this timeline. there is al,,EMPTY,No answer content
4579,#redflag,1.6.2Management and monitoring of systems in which privacy-sensitive / medical information is stored or processed - is only allowed from countries mentioned in requirement 1.6.1.(we manage and monitor,,EMPTY,No answer content
4581,#redflag,"1.6.8 BRIC data should be permanently isolated from management functions and data from and other services to other CSCs managed by the supplier during transport, processing and storage.(we logically i",,EMPTY,No answer content
4582,#yellowflag,"1.7.11The Tenderer is prepared to cooperate in drawing up a DPIA (Data Protection Impact Assessment) and to provide the necessary input for this. If necessary, the Tenderer is willing to cooperate in ",,EMPTY,No answer content
4583,#redflag,1.7.8The Tenderer guarantees that all personal data will remain within the European Economic Area (EEA).(we may transfer data outside of the EEA. we meet the letter but not the intent) ,,EMPTY,No answer content
4584,#yellowflag,"3.1.5Backups of the data are adequately destroyed after the availability period, no copies are left behind. The supplier shall provide proof of destruction for this.(we cannot provide proof of destruc",,EMPTY,No answer content
4585,#yellowflag,The Tenderer is asked to describe how the environment can be separated from other customers of the Tenderer. (they need to accept virtual separation. please double check translation) ,,EMPTY,No answer content
4586,#redflag,"The Tenderer is requested to indicate the options for separate storage for data classes to be determined (eg production data and log data).(we do not separate data classes, beyond production and sandb",,EMPTY,No answer content
4587,#redflag,Environmental management system in accordance with ISO 14001:2015 or equivalent(we don't have 14001) ,,EMPTY,No answer content
4588,#yellowflag,"Guidance for Corporate Social Responsibility ISO 26000 or equivalent(we don't have 26k, but we may be able to argue equivalent) ",,EMPTY,No answer content
4589,#yellowflag,"Open standards from Forum Standardization.(we use open source, but we are not open source) ",,EMPTY,No answer content
4590,#yellowflag,"11.2 The Documentation for end users has been drawn up in the Dutch language, other documentation may also be in English (unless otherwise agreed).(partner may need to create end user documenation) ",,EMPTY,No answer content
4591,#redflag,47. The planned outage of services is only permitted if it is in consultation andagreement with the participating services.(our maintenance windows are published. customers can not opt out or agree) ,,EMPTY,No answer content
4592,#yellowflag,"49 4. In the event of a calamity with regard to the functioning of the system, there must be a back-up outside office hours. Complaints submitted during downtime should be automatically entered in the",,EMPTY,No answer content
4593,#yellowflag,49 The SLA contains at least the following topics/services: 7. Availability Guarantee. uptime. Downtime. (we can reply w/ uSLA) ,,EMPTY,No answer content
4594,#yellowflag,50.Data is stored within the EEA.(this will limit the BOM) ,,EMPTY,No answer content
4595,#yellowflag,53 Work around within 2 hours.Solution within 4 hours(we cannot agree to this. the prime may be able to) ,,EMPTY,No answer content
4596,#yellowflag,69. The Contractor will make a helpdesk available 24/7 for questions about the solution and related questions about the system. The language of instruction here is Dutch.(we do not provide 24x7 teleph,,EMPTY,No answer content
4597,#redflag,8.4 The moment of carrying out Maintenance is determined in mutual consultation. The starting point is that Maintenance takes place in such a way that it is least disruptive to the Client's business p,,EMPTY,No answer content
4598,#redflag,E29 The planned outage of services is only permitted if it is in consultation with and in agreement with the participating services.(they cannot agree to maintenance windows) ,,EMPTY,No answer content
4599,#yellowflag,"E50 The Contractor provides clear Dutch manuals and instructions for the operation of the solution and the associated services (for example, for performing specific processing or running reports). And",,EMPTY,No answer content
4600,#yellowflag,"E66 Data is stored within the EEA(we can host in the EEA, but some data may be transferred to the US) ",,EMPTY,No answer content
4601,#redflag,"NF-5 Reliability Recoverability The recovery point objective (RPO) is near zero, a maximum of 30 seconds. The system must ensure that no transactions are lost in the event of a calamity, for example v",,EMPTY,No answer content
4602,#yellowflag,"The Client or its authorized representatives and, where necessary, supervisors (such as the Dutch Data Protection Authority) have the right to conduct an audit of compliance with the BVO at any time d",,EMPTY,No answer content
4603,#redflag,"5.4 A description of the supplier's environmental management system or environmental management standards. If the supplier has a certificate issued by independent bodies, e.g. Environmental lighthouse",,EMPTY,No answer content
4604,#yellowflag,9.3 Personal data must not be transferred to countries outside the EEA area without this being agreed in writing with the Client in advance.(this cannot be ad-hoc. our DPA covers this as do our SCCs..,,EMPTY,No answer content
4605,#yellowflag,a)CONTRACTOR shall use appropriate and reliable storage media. CONTRACTOR shall regularly backup STATE Data and retain such backup copies for a minimum of twelve (12) months or timeframe required by a,,EMPTY,No answer content
4606,#redflag,"a)If SaaS monthly availability averages less than 99.9% (excluding agreed-upon maintenance downtime), for three (3) or more months in a rolling twelve-month period, the STATE may terminate the contrac",,EMPTY,No answer content
4607,#yellowflag,"c)CONTRACTOR shall allow the STATE reasonable access to SaaS security logs, latency statistics, and other related SaaS security data that affect this Contract and the STATE?s Data, at no cost to the S",,EMPTY,No answer content
4608,#redflag,Compliance with the following: Undergo an annual Statement on Standards for Attestation Engagements (SSAE) No. 16 Service Organization Control (SOC) 2 Type II audit. Audit results and CONTRACTOR?s pla,,EMPTY,No answer content
4609,#redflag,"CONTRACTOR shall quarantine the Data Breach, ensure secure access to Data, and repair SaaS as needed in accordance with Exhibit D SaaS SLA. Failure to do so may result in the STATE exercising its opti",,EMPTY,No answer content
4610,#yellowflag,"CONTRACTOR shall supply STATE a certificate indicating the records disposed of, the date disposed of, and the method of disposition used.(not a standard practice) ",,EMPTY,No answer content
4611,#redflag,"If SaaS monthly availability averages less than 99.9% (excluding agreed-upon scheduled maintenance downtime), the STATE shall be entitled to recover damages, apply credits or use other contractual rem",,EMPTY,No answer content
4612,#yellowflag,"Information designated as sensitive, including PII, shall be encrypted end-to-end while it is in transit, processing and at rest. Data must be encrypted using the most current Federal Information Proc",,EMPTY,No answer content
4613,#redflag,"Upon advance written request, CONTRACTOR agrees that the STATE or its designated representative shall have access to CONTRACTOR?s SaaS operational documentation, records and databases, including onlin",,EMPTY,No answer content
4614,#redflag,"Upon discovery or reasonable belief of any Data Breach, CONTRACTOR shall provide notice, telephonically and through electronic mail, to the individuals identified in SAAS NOTICE section of this Exhibi", ,EMPTY,No answer content
4615,#redflag,"CA-01Does the Product include Open Source code or components? For each Open Source component, provide the components name and version.(we won't provide versions for an RFI) ",,EMPTY,No answer content
4616,#yellowflag,HI-05Is direct connectivity outside the Northrop Grumman network required for Product to function? Provide details of what external network connectivity is required and why.(this is an odd question fo,,EMPTY,No answer content
4617,#yellowflag,HI-08Will Supplier allow Northrop Grumman to conduct site survey of Supplier Hosting Infrastructure and review Supplier?s physical and Information Security processes and controls? Describe the process,,EMPTY,No answer content
4618,#redflag,HI-15Is storage infrastructure logically isolated from customer LUNs from other customers?(no) ,,EMPTY,No answer content
4619,#yellowflag,HI-25Does Supplier have access to encryption keys for Northrop Grumman Data?(maybe) ,,EMPTY,No answer content
4620,#yellowflag,"NS-03Do the web servers in the Hosting Infrastructure reside on a separate firewall segment from the application servers?(ours are not, but we use ACLs and other compensating controls) ",,EMPTY,No answer content
4621,#yellowflag,VM-01Does the Product have any unpatched Medium (or greater) vulnerabilities?(we do) ,,EMPTY,No answer content
4622,#yellowflag,Data processor should not: collect from or transfer personal information to a third party;(there may be exceptional cases where this might be done. need to have legal review this),,EMPTY,No answer content
4623,#yellowflag,"Employees and hired personnel must sign a declaration of confidentiality(our employees cannot sign their paper, but have signed confidential agreements). ",,EMPTY,No answer content
4624,#yellowflag,"In the event of a breach of the agreed service level, the Customer may demand financial compensation in accordance with standardized rates as agreed in Appendix 4.(service credits) ",,EMPTY,No answer content
4625,#yellowflag,Personal data shall not be transferred to countries outside the EEA area without a transfer basis and documentation proving that the conditions for using the transfer basis have been met. In such a ca,,EMPTY,No answer content
4626,#redflag,"Personal data shall only be used for the purposes arising from this Agreement, the Service / Assignment Agreement and subsequent written agreements between the parties to the extent strictly necessary",,EMPTY,No answer content
4627,#yellowflag,"The Data Controller has, unless otherwise agreed or follows from law, the right to access and access the personal data that is processed by the Data Processor on behalf of the DataController.(the cust",,EMPTY,No answer content
4628,#yellowflag,"The data controller shall, as far as possible, give the Data Processor notice in a reasonable time in the event of arequest for access and control, usually at least 30 days' notice. For requests for d",,EMPTY,No answer content
4629,#redflag,The limitation of liability in section 9.2.7 does not apply to liability arising from Article 82 of the Privacy Regulation.(we will need to limit this liability. legal will need to review) ,,EMPTY,No answer content
4630,#redflag,"The parties to this Agreement agree that none of the personal data processed under this Agreement shall be exported from Norway, unless specifically agreed between the parties.(they will need to agree",,EMPTY,No answer content
4631,#redflag,"Unless otherwise agreed in Appendices 1 and 2, the Contractor's liability for costs is limited to restoring data from the last backup and liability for additional costs incurred if the Contractor has ",,EMPTY,No answer content
4632,#redflag,"When transferring abroad, regardless of whether it is within the EU / EEA or outside the EU / EEA (third country), the Data Processor shall provide the necessary documentation on safety, risk and comp",,EMPTY,No answer content
4633,#yellowflag,p 16 7.1.1 the Supplier is obliged to keep the Customer's data separate from any other party's data in order to reduce the risk of damage to data and/or access to data in connection with the delivery ,,EMPTY,No answer content
4634,#redflag,"p 20 9.5.4 Financial compensation for breach of the agreed service levelIn the event of a breach of the agreed service level for the Cloud Services or Additional Services, the Customer may demand fina",,EMPTY,No answer content
4635,#yellowflag,NSPI reserves the right to reject any employees who have been appointed to perform the work where its field personnel determine that the individual does not meet NSPI safety or performance standards a,,EMPTY,No answer content
4636,#yellowflag,NSPI reserves the right to reject any employees who have been appointed to perform the work where its field personnel determine that the individual does not meet NSPI safety or performance standards a,,EMPTY,No answer content
4637,#redflag,The RFI response must provide information of their level of alignment with: ? NIST 800-53Rev4 Moderate Impact Controls(not on Canadian infrastructure) ,,EMPTY,No answer content
4638,#yellowflag,"Number of security incidents impacting DCJ reported.(as above, Prime will need to provide) ",,EMPTY,No answer content
4639,#yellowflag,Percentage of terminated / resigned staff for whom the access was revoked by the last working day.(we do not disclose this. this can be done by the Prime if the scope is limited to the implementation ,,EMPTY,No answer content
4640,#yellowflag,"SEC005 The respondent must ensure that DCJ is notified in a timely fashion of discovery of any actual or perceived security breach involving DCJ data(we meet the intent, but we do not report on percei",,EMPTY,No answer content
4641,#redflag,"SEC006 The respondent must comply with and ensure its employees, agents, suppliers and contractors comply with all DCJ security and secrecy requirements.(we need to ask for a list of these requirement",,EMPTY,No answer content
4642,#yellowflag,"SEC007 The respondent must ensure all staff and contractors working on the DCJ account with access to DCJ networks, systems or data have undergone a criminal background and Working With Children check",,EMPTY,No answer content
4643,#yellowflag,"SEC021 The respondent will deliver a monitoring capability which monitors service health (e.g. uptime, heartbeat, storage etc) and raises alerts when certain thresholds are breached.(we should discuss",,EMPTY,No answer content
4644,#yellowflag,"SEC022 The respondent will deliver a monitoring capability which monitors user actions (i.e. read, write, modify, execute). The monitoring solution should be able to proactively identify suspect behav",,EMPTY,No answer content
4645,#redflag,SEC026 The respondent must ensure it continues to comply with DCJ?s Information Security policies as and when DCJ refreshes them and or as the service provider evolves their service. Refer to Attachme,,EMPTY,No answer content
4646,#redflag,"1.1.12.2.2. List of operating system(s), database(s), web server(s), etc., including current version numbers and patch levels(we do not provide this information) ",,EMPTY,No answer content
4648,#redflag,1.1.8.2.1. The solution must be available at least 99.99 % of the time during NYCDOEbusiness days only (16 hours x 5 days a week) other than peak period(we can get close to this) ,,EMPTY,No answer content
4649,#redflag,1.1.9.1.1. No loss of data will be tolerated for near real-time transactional and master data(This implies a zero RPO) ,,EMPTY,No answer content
4650,#redflag,1.1.9.2.1. 0 minutes in recovery of near real-time transactional and master data(this is a zero RTO) ,,EMPTY,No answer content
4651,#yellowflag,2.6 AUTHORIZED USER SECURITY REQUIREMENTS Contractor Personnel Security Requirements Contractor is responsible for adhering to State Education Laws and DOE?s requirement of the taking of fingerprints ,,EMPTY,No answer content
4652,#redflag,30 These requirements seem to pertain to a hosted solution rather than the on-premise solution requested on the Bid Conference held on 7/6. Please clarify if these requirements will still be applicabl,,EMPTY,No answer content
4653,#yellowflag,All Contractor Personnel must complete any Non-Disclosure Agreement or Confidentiality Agreement provided by the DOE.(we need to limit this to the project team),,EMPTY,No answer content
4654,#redflag,"1.2.2 Within thirty (30) days of NYCERS request during the Agreement term or after expiration or early termination of the Agreement, the Contractor shall, at no cost to NYCERS, perform these actions a",,EMPTY,No answer content
4655,#redflag,"7.0 Inspection of the System7.1 At any time during the project, NYCERS may require an inspection of the System to determine whether the System is of the appropriate quality, contains bugs or security ",,EMPTY,No answer content
4656,#redflag,"9.4 Removal and Replacement9.4.1 At any time during the term of the Agreement, NYCERS may require the Contractor to remove any personnel for any lawful reason, including but notlimited to, failure to ",,EMPTY,No answer content
4657,#redflag,"All data must be encrypted at rest and in transit, including user credentials.(all data) ",,EMPTY,No answer content
4658,#redflag,All digitized documents will be scanned prior to upload.(this will require a 3rd party too) ,,EMPTY,No answer content
4659,#yellowflag,Availability of the SolutionMeasurement of general solution availability to users. Measured as total available hours / total hours in measurement period. Total available hours calculated as 24/7/365 m,,EMPTY,No answer content
4660,#yellowflag,Client End-User Satisfaction Satisfaction level of the client end-users of the solution. Average rating 4 out of 5 or greater.(Prime will need to pick this up) ,),EMPTY,No answer content
4661,#redflag,Daily Incremental Backup Successful completion of daily incremental backup per schedule. 100% completed before end of scheduled day.(how would they measure this?) ,,EMPTY,No answer content
4662,#yellowflag,Defect Resolution ? Severity 1Resolution of all Severity 1 defects as defined in the RFP.100% resolved within two (2) hours (24/7/365).Monthly reporting interval(will need to push this (and all of tab,,EMPTY,No answer content
4663,#redflag,"Defect Resolution ? Severity 1 For all Severity 1 defects as defined in the RFP, resolution within two (2) hours. 100% of the time.(we cannot sign up for support SLAs) ",,EMPTY,No answer content
4664,#yellowflag,Encrypt data and/or media based on data classification requirements(this would be the responsibility of the Prime) ,,EMPTY,No answer content
4665,#yellowflag,"End-to-End Response TimeAmount of time required to refresh the end-user's screen from the point when the ""enter"" command is given from the end-user's device.95% of transactions completed in three (3) ",,EMPTY,No answer content
4666,#redflag,"End-to-End Response Time Amount of time required to refresh the end-user's screen from the point when the ""enter"" command is given from the end-user's device. 95% of transactions completed in three (3",,EMPTY,No answer content
4667,#redflag,"For all cloud products and services, the System will be FedRAMP certified(are we bidding Marketing Cloud?) ",,EMPTY,No answer content
4668,#redflag,Intrusion and Attack MonitoringSolution is to be activity continuously monitored for security intrusions and attacks (24/7/365).99.99% of the time active monitoring operational (24/7/365).(no way to m,,EMPTY,No answer content
4669,#yellowflag,Intrusion and Attack Monitoring Solution is to be activity continuously monitored for security intrusions and attacks (24/7/365). 99.99% of the time active monitoring operational.(how would they measu,,EMPTY,No answer content
4670,#redflag,Intrusion and Attack NotificationElapsed time from initial detection of security intrusions or attacks (both potential and actual) to NYCERS acknowledgement of notification.99.99% of the time within f,,EMPTY,No answer content
4671,#yellowflag,Intrusion and Attack Notification Elapsed time from initial detection of security intrusions or attacks (both potential and actual) to NYCERS acknowledgement of notification. 99.99% of the time within,,EMPTY,No answer content
4672,#redflag,Intrusion and Attack ResolutionElapsed time from initial detection of security intrusions or attacks (both potential and actual) to full resolution of intrusion and attack.99.99% of the time within th,,EMPTY,No answer content
4673,#redflag,"Loss of Data, Time to RecoverThe maximum period for which data may be lost due to a fault or failure. Represented as a Recovery PointObjective (RPO).No more than one (1) minute for 100% of DR events(2",,EMPTY,No answer content
4674,#redflag,"Loss of Data, Time to Recover The maximum period for which data may be lost due to a fault or failure. Represented as a Recovery Point Objective (RPO). No more than one (1) minute for 100% of DR event",,EMPTY,No answer content
4675,#redflag,"Loss of Functionality, Time to RecoverThe period within which the solution?s business functions, systems, IT services and applications (not just data) should be recovered after a disruption. Represent",,EMPTY,No answer content
4676,#redflag,"Loss of Functionality, Time to Recover The period within which the solution?s business functions, systems, IT services and applications (not just data) should be recovered after a disruption. Represen",,EMPTY,No answer content
4677,#redflag,Measurement of general solution availability to users. Measured as total available hours / total hours in measurement period. Total available hours calculated as 24/7/365 minus scheduled maintenance. ,,EMPTY,No answer content
4678,#yellowflag,Respondents are required to leverage NYCERS? instance of Thycotic Secret Server to vault passwords and control the elevation of privileges in the course of development.(we have seen this before at NYC,,EMPTY,No answer content
4679,#yellowflag,Restore Requests for ProductionSuccessful completion of restoration for production from specific backup requested by NYCERS.95% completed within three (3) hours of request(they will need a 3rd party b,,EMPTY,No answer content
4680,#yellowflag,Restore Requests for Production Successful completion of restoration for production from specific backup requested by NYCERS. 95% completed within three (3) hours of request submission.(we cannot rest,,EMPTY,No answer content
4681,#yellowflag,"Section 4.03 Removal of Individuals Performing WorkThe Contractor shall not have anyone perform work under this Agreement who is not competent, faithful, and skilled in the work for which he or she sh",,EMPTY,No answer content
4682,#redflag,Service Level Requirements(we can't meet all of these) ,,EMPTY,No answer content
4683,#yellowflag,TECH013: The solution will support the encryption of data in transit and in rest.(we cannot encrypt all data) ,,EMPTY,No answer content
4684,#redflag,TECH059: The solution will take 3 or less seconds to complete an average online transaction.(no way to measure this) ,,EMPTY,No answer content
4685,#yellowflag,TECH079: All digitized documents will be scanned prior to upload.(need a 3rd party for this) ,,EMPTY,No answer content
4686,#redflag,"TECH126: The System will have the ability to detect and act on changes or outliers in behavior, such as changes in page navigation and sequence of actions, changes in keystroke patterns, mouse movemen",,EMPTY,No answer content
4687,#yellowflag,The solution will adhere to and support all NYCERS software and infrastructure standards as applicable.(this is very open ended) ,,EMPTY,No answer content
4688,#yellowflag,The solution will be available 99.9% at go-live.(this is in contrast w/ the SLA doc) ,,EMPTY,No answer content
4689,#redflag,"The solution will ensure the system and all relevant system data and outputs (e.g. audit logs) meet or exceed all standards necessary to be considered admissible as evidence in US Federal, NYS and NYC",,EMPTY,No answer content
4690,#redflag,The solution will have the ability to use Anti-Virus software to prevent the introduction of viruses and other forms of malicious code into the network environment. All digitized documents will be sca,,EMPTY,No answer content
4691,#redflag,"The solution will support storage of individual digital assets (e.g., document, audio, video, medical imaging) of at least 100 GB per file. (I think we have a 2GB limit) ",,EMPTY,No answer content
4692,#yellowflag,"The solution will support the ability to deploy all components onto cloud-based infrastructure and services (e.g. IaaS).(we have a cloud-based infrastructure, but not IaaS) ",,EMPTY,No answer content
4693,#yellowflag,"The System will use NYCERS instance of Thycotic Secret Server for privileged access management (PAM)(they might be able to use it for their privileged uses, but not for ours) ",,EMPTY,No answer content
4694,#redflag,They are looking for Chat Bots.(may present a FedRAMP issue) ,,EMPTY,No answer content
4695,#redflag,Virus Release File DeploymentVirus release / definition files are to be promptly deployed to all appropriate aspects of the solution once available.95% deployed within three (3) days of becomingavaila,,EMPTY,No answer content
4697,#redflag,Vulnerability Scans and AssessmentSolution is to be scanned and assessed for security vulnerabilities on NYCERS prescribed schedule and results are to be provided to NYCERS within one (1)business day ,,EMPTY,No answer content
4698,#redflag,"The Contractor must provide, as part of Deliverable D-11 - Support and Maintenance Plan, a Service Level Agreement (SLA), which must, at a minimum: ? Identify all agreed to service levels ? Provide fo",,EMPTY,No answer content
4699,#redflag,The Contractor?s solution must comply with the most recent versions of the following applicable NYS ITS policies(we cannot agree to all of these) ,,EMPTY,No answer content
4700,#redflag,The SLA must define response times for incident based on severity levels and minimum response and resolution times as follows: Sev1 ? Critical systems are inaccessible by multiple agencies or cause di,,EMPTY,No answer content
4704,#yellowflag,"If patch management is outsourced, service level agreements must be in place that address the requirements of this standard and outline responsibilities for patching. If patching is the responsibility",,EMPTY,No answer content
4707,#redflag,"The solution complies with NYSIF change control process to encapsulate, schedule and implement changes to the production environment.(this might apply to their code, but cannot apply to our service) ",,EMPTY,No answer content
4709,#yellowflag,"The solution supports up to 50 concurrent users authorized to make changes (with the capability of scaling to potentially 100 users) in the future and 2,500 read only users.(not sure how we license re",,EMPTY,No answer content
4711,#yellowflag,1) State Mandated Training Contractor staff that provides services under the contract must complete annual State mandated training courses. All mandated courses are available online from the Statewide,,EMPTY,No answer content
4712,#redflag,2.3.2 Security Requirements The contractor and all of its subcontractors shall comply throughout the term of the contract with the most stringent of all applicable security requirements set forth in L,,EMPTY,No answer content
4713,#redflag,"3. If requested by the State, the successful bidder must agree to provide, as soon as practicable and at its own cost, notice to any and all individuals whose private information, personal information",,EMPTY,No answer content
4714,#yellowflag,"All supplied COTS software must be at the most recently released supported version level at the time of contract award, unless otherwise specified by NYSDOL.(11g) (will need exception) ",,EMPTY,No answer content
4720,#yellowflag,K. Deliver a Solution that is supported by technology hardware platform(s) and software that are open standards-based and independent to the largest practical extent;,,EMPTY,No answer content
4721,#yellowflag,L. Deliver a Solution that is not dependent on any single contractor in any way that would inhibit free product sharing and collaboration for any subsystem or component; ,,EMPTY,No answer content
4722,#yellowflag,"Planned scheduled maintenance must not exceed two two-hour windows per week from 5:00 AM to 7:00 AM, except as agreed upon by the Offeror and NY.(we do it at 11:00 pm EDT) ",,EMPTY,No answer content
4723,#yellowflag,Production must be accessible 24 hours per day 7 days per week except for approved scheduled downtime as agreed upon by the Offeror and NY.(they cannot agree) ,,EMPTY,No answer content
4724,#redflag,System access by contractor and any subcontractors shall be limited to access assigned by the NYSDOL Project Director and only those contractor and subcontractor personnel required to perform services,,EMPTY,No answer content
4726,#redflag,The system must meet IRS security standards for IRS and NDNH data. ,,EMPTY,No answer content
4728,#redflag,The system shall adhere to IRS Safeguard Standards as outlined in IRS publication 1075. ,,EMPTY,No answer content
4730,#redflag,"Info Security Incident Reporting Policy - One potential red flag. Immediately report any information security incidents, or suspected incidents, to the IT Service Desk, or Bureau Security Liaison, who", ),EMPTY,No answer content
4731,#yellowflag,"Logging Standard - No red flags. (will require Event Monitoring) Network Log Minimum Retention Requirement Border Router Logs 92 Days DHCP Server Logs 1 Year DNS Logs 92 Days Firewall Logs, including ", ),EMPTY,No answer content
4732,#yellowflag,"4. ""SecurityRespondent to confirm they will complete a Criminal Record Check on all resources proposed, in the country a resource (individual) is domiciled, should a Contract be awarded, and are willi", ,EMPTY,No answer content
4733,#yellowflag,"5.Cloud-based, as a Service solution and Data Hosting<ol><li>Respondent to confirm that they are proposing a cloud-based, as a Service solution that is/will be hosted in New Zealand or Australia.<li>R",,EMPTY,No answer content
4734,#redflag,"NFR011 M High Availability ""The system components must be available 99.95% of the time over any 12-month period.
(i.e. This means downtime of 3.65 days/year or 7.31 hours/month)""(this exceeds our maxi",,EMPTY,No answer content
4735,#redflag,"NFR050 M Predictive maintenance, modifications, and variations ""Service Provider must provide a proactive maintenance programme and process to ensure continued reliability of the solution by minimisin",,EMPTY,No answer content
4736,#yellowflag,NFR051 S Manage versions supported A minimum of (N-1) versions will be supported until such time when all sites have been migrated to the current/new (N) version.(we do not support old versions) ,,EMPTY,No answer content
4737,#redflag,NFR067 M Recovery Point Objective There must be no loss of data upon recovery should there be a service event (e.g. Physical or logical failure in the system).(we have a 4 hour RPO) ,,EMPTY,No answer content
4738,#redflag,"NFR068 M Recovery Time Objective In a dual redundancy solution, there must be no more than 4 hours exposure to operating on a single half.(we have a 12 hour RTO) ",,EMPTY,No answer content
4739,#yellowflag,Supplier must be registered in New Zealand and have New Zealand based support staff. Evidence of how you meet this requirement must be provided.(depends on what they mean by support) ,,EMPTY,No answer content
